	log2FoldChange	fdr
WTAP	0.172154921749992	1
PRDX6	0.172700261027282	1
CASP8AP2	0.172867539715031	1
ERN1	0.175374395325608	1
VSIR	0.176189247107156	1
ZFP36L1	0.176581967768081	1
HAX1	0.17688805799071	1
MBD5	0.181088046519999	1
CD79B	0.181088046519999	1
SMIM19	0.181088046519999	1
DENND3	0.181088046519999	1
ZNF580	0.181088046519999	1
EDEM1	0.181088046519999	1
TEX10	0.181088046519999	1
GATD1	0.181088046519999	1
XPO4	0.181088046519999	1
SIK3	0.181088046519999	1
MEMO1	0.181088046519999	1
TADA2A	0.181088046519999	1
RNASEK	0.181088046519999	1
AEBP2	0.181088046519999	1
MAN1C1	0.181088046519999	1
RNF170	0.181088046519999	1
FAM53C	0.181088046519999	1
UBAC1	0.181088046519999	1
C1GALT1	0.181088046519999	1
DDX52	0.181088046519999	1
ITPA	0.181088046519999	1
TMEM116	0.181088046519999	1
EXOC6	0.181088046519999	1
SNRNP48	0.181088046519999	1
NHLRC2	0.181088046519999	1
ZNF335	0.181088046519999	1
NR2C2	0.181088046519999	1
PEX3	0.181088046519999	1
ELK1	0.181088046519999	1
AKIP1	0.181088046519999	1
STK11	0.181088046519999	1
LINC00342	0.181088046519999	1
PPP2R2B	0.181088046519999	1
TMEM39A	0.181088046519999	1
PCCB	0.181088046519999	1
ZNF688	0.181088046519999	1
FBXW11	0.181088046519999	1
RB1	0.181088046519999	1
RAE1	0.181088046519999	1
LRRC40	0.181088046519999	1
MTA2	0.181088046519999	1
CEP170	0.181088046519999	1
SEC24B	0.181088046519999	1
SEC24D	0.181088046519999	1
ABHD11	0.181088046519999	1
STYXL1	0.181088046519999	1
WRN	0.181088046519999	1
GALC	0.181088046519999	1
ZNF414	0.181088046519999	1
GALE	0.181088046519999	1
POU5F2	0.181088046519999	1
RPUSD4	0.181088046519999	1
AC005838.2	0.181088046519999	1
HLCS	0.181088046519999	1
GPSM2	0.181088046519999	1
SLAMF7	0.181088046519999	1
XPR1	0.181088046519999	1
WDR92	0.181088046519999	1
NAP1L5	0.181088046519999	1
C5orf22	0.181088046519999	1
RMND5B	0.181088046519999	1
GPM6B	0.181088046519999	1
GK	0.181088046519999	1
CRY2	0.181088046519999	1
RBM4B	0.181088046519999	1
C11orf80	0.181088046519999	1
AMIGO2	0.181088046519999	1
MMAB	0.181088046519999	1
PRKAB1	0.181088046519999	1
ENTPD5	0.181088046519999	1
CEP152	0.181088046519999	1
FAM234A	0.181088046519999	1
ITGA3	0.181088046519999	1
TMEM94	0.181088046519999	1
C20orf194	0.181088046519999	1
ZSWIM4	0.181088046519999	1
SGSM3	0.181088046519999	1
NBPF20	0.181088046519999	1
SLC26A6	0.181088046519999	1
ZNF736	0.181088046519999	1
C10orf95	0.181088046519999	1
ZNF358	0.181088046519999	1
PWP2	0.181088046519999	1
PHF13	0.181088046519999	1
ZNF436	0.181088046519999	1
KCNC4	0.181088046519999	1
RRM2	0.181088046519999	1
RAB11FIP5	0.181088046519999	1
SMYD5	0.181088046519999	1
FBXO41	0.181088046519999	1
CCDC141	0.181088046519999	1
CCNYL1	0.181088046519999	1
C4orf46	0.181088046519999	1
GM2A	0.181088046519999	1
LINC01012	0.181088046519999	1
HIST1H2AK	0.181088046519999	1
ZKSCAN4	0.181088046519999	1
MED20	0.181088046519999	1
EFHC1	0.181088046519999	1
GNA12	0.181088046519999	1
IFT22	0.181088046519999	1
PIGA	0.181088046519999	1
KLHL15	0.181088046519999	1
LRRC69	0.181088046519999	1
ZNF696	0.181088046519999	1
FANCG	0.181088046519999	1
TJP2	0.181088046519999	1
CRAT	0.181088046519999	1
KCTD21	0.181088046519999	1
IPMK	0.181088046519999	1
PSTK	0.181088046519999	1
AACS	0.181088046519999	1
DCAF4	0.181088046519999	1
LINC02328	0.181088046519999	1
ORC6	0.181088046519999	1
DHODH	0.181088046519999	1
CNTROB	0.181088046519999	1
SHMT1	0.181088046519999	1
TSPOAP1	0.181088046519999	1
OSER1-AS1	0.181088046519999	1
SPATA2	0.181088046519999	1
MEX3D	0.181088046519999	1
EVI5L	0.181088046519999	1
AC006504.5	0.181088046519999	1
ZNF540	0.181088046519999	1
ZNF432	0.181088046519999	1
MPP5	0.181088046519999	1
SSR2	0.184874649850984	1
PTBP3	0.18624975163577	1
AMD1	0.189036799635481	1
HNRNPL	0.189036799635481	1
LUZP1	0.190935832476341	1
EIF4H	0.191176864143576	1
ZNF22	0.191429990741451	1
SF3B1	0.191976362662729	1
AK6	0.191976362662729	1
ARID4A	0.192271785012671	1
TRPM7	0.192583685357828	1
RBM33	0.193262760466097	1
RNMT	0.193262760466097	1
ATP2A2	0.193262760466097	1
LCOR	0.193262760466097	1
RBM26	0.193633299839113	1
UBB	0.194384869133449	1
MACF1	0.194592310869748	0.099303222434463
SMARCA5	0.194592310869748	1
GPATCH8	0.194893846045025	1
MPV17	0.194893846045025	1
NFKB1	0.195372272526242	1
ATXN7	0.195885048448073	1
RAPGEF6	0.195885048448073	1
BRD4	0.196628897415773	1
PSMD7	0.196727170297591	1
G3BP2	0.197538567300586	1
MRPS16	0.197670930715602	1
ELF2	0.198366037951832	1
PCNP	0.198366037951832	1
METTL2B	0.198366037951832	1
CYB5R1	0.198366037951832	1
DNAJB11	0.198366037951832	1
TMEM123	0.19952529477667	1
REST	0.199947073771313	1
GLT8D1	0.199947073771313	1
PGGT1B	0.199947073771313	1
NADSYN1	0.199947073771313	1
CAMK4	0.201172292563335	1
FASTKD2	0.201846606686797	1
KLHL20	0.201846606686797	1
KDM7A	0.201846606686797	1
CFL2	0.201846606686797	1
GLYR1	0.201846606686797	1
LARS	0.202567773930443	1
TPST2	0.202947480483732	1
AK2	0.202947480483732	1
LINS1	0.204171659633043	1
FXYD7	0.204171659633043	1
PAPOLA	0.204171659633043	1
CAPN15	0.204171659633043	1
INTS13	0.204171659633043	1
UFM1	0.205541090244536	1
TAF3	0.205541090244536	1
SLC25A39	0.205541090244536	1
POU2F2	0.206034403650223	1
USP36	0.206034403650223	1
CHMP7	0.206034403650223	1
DPM3	0.207083255052946	1
HIST1H2BN	0.207083255052946	1
SPTSSA	0.207083255052946	1
DNASE1	0.207083255052946	1
ZNF626	0.207083255052946	1
TMEM80	0.207083255052946	1
THAP2	0.207083255052946	1
PIGH	0.207083255052946	1
ZNF576	0.207083255052946	1
GLE1	0.207083255052946	1
CCT2	0.207929658738643	1
MAP4K4	0.208833037002897	1
ADA2	0.208833037002897	1
TULP4	0.208833037002897	1
C12orf76	0.208833037002897	1
PDE4DIP	0.209469847889818	1
HNRNPAB	0.21000073843523	1
TOR3A	0.21083538991405	1
C18orf32	0.21083538991405	1
FAM172A	0.21083538991405	1
PLD3	0.21083538991405	1
POLR3A	0.21083538991405	1
PAG1	0.211271052016368	1
TUBB4B	0.212114942140618	1
DNAJB9	0.212338980504432	1
DYNLL2	0.212338980504432	1
MCL1	0.212827237587742	1
BLCAP	0.213149255752291	1
DYNC1LI1	0.214002668992729	1
NIP7	0.214002668992729	1
IDH3G	0.214718824401278	1
PSMD2	0.215853464680675	1
SRPK1	0.215853464680675	1
DDX23	0.215853464680675	1
P4HA1	0.215853464680675	1
AGPAT1	0.215853464680675	1
PELI1	0.215853464680675	1
PUS3	0.215853464680675	1
PIK3CG	0.215853464680675	1
DHX37	0.215853464680675	1
AC022706.1	0.215853464680675	1
SPPL2B	0.215853464680675	1
ZNF559	0.215853464680675	1
KLHL22	0.215853464680675	1
ETFDH	0.215853464680675	1
SAP25	0.215853464680675	1
WIPI1	0.215853464680675	1
PSMD6	0.217067343625558	1
GLRX5	0.217067343625558	1
RSBN1	0.217924814700365	1
SSBP3	0.217924814700365	1
STRADA	0.219055896719012	1
PLAT	0.219055896719012	1
FN3KRP	0.219055896719012	1
BCAS2	0.21956219433463	1
SLC38A10	0.220258643800673	1
MRPL40	0.220258643800673	1
SLC16A3	0.220258643800673	1
S100PBP	0.220258643800673	1
SF1	0.220371774170534	1
ANKRD17	0.221277136635696	1
TAF1D	0.222350011706252	1
BIRC3	0.222466287752324	1
WDR3	0.22290822221462	1
C4orf33	0.22290822221462	1
CHML	0.22290822221462	1
MAIP1	0.22290822221462	1
STX4	0.22290822221462	1
PRKCB	0.22290822221462	1
UROD	0.22290822221462	1
RNF41	0.22290822221462	1
DDX19A	0.22290822221462	1
MTMR4	0.22290822221462	1
FTSJ3	0.22290822221462	1
RCOR3	0.22290822221462	1
MED15	0.224677315067677	1
ZNF644	0.224677315067677	1
ARFGAP2	0.224677315067677	1
INO80	0.225942282304261	1
TMEM222	0.225942282304261	1
INPP5D	0.226891736133117	1
SMAP2	0.227630632457025	1
TRA2A	0.227630632457025	1
ERGIC2	0.227630632457025	1
SEC63	0.227630632457025	1
KIZ	0.227630632457025	1
PRPF4B	0.228393761298347	1
IL12RB1	0.228706066752731	1
THOC2	0.228982736624303	1
UBQLN2	0.22945106808139	1
KAT8	0.22945106808139	1
COG2	0.22945106808139	1
GOLGA7	0.229997647000939	1
ARHGEF3	0.229997647000939	1
RPS20	0.23036402713367	1
APPL1	0.230415758883567	1
PYM1	0.230415758883567	1
PRKCA	0.231013271851679	1
PPP2R1B	0.23355546641413	1
ACSL4	0.23355546641413	1
TCP11L2	0.23355546641413	1
HOOK2	0.23355546641413	1
TERF2	0.23355546641413	1
SCAI	0.23355546641413	1
RMDN3	0.23355546641413	1
ECD	0.23355546641413	1
USPL1	0.23355546641413	1
APH1B	0.23355546641413	1
MED1	0.23355546641413	1
PRKD3	0.23355546641413	1
ZNF664	0.23355546641413	1
ELMO2	0.23355546641413	1
HOOK1	0.23355546641413	1
FCER1G	0.23355546641413	1
ZNF678	0.23355546641413	1
PI4K2B	0.23355546641413	1
ARSK	0.23355546641413	1
GKAP1	0.23355546641413	1
POFUT2	0.23355546641413	1
ABCB10	0.23355546641413	1
VILL	0.23355546641413	1
EBLN2	0.23355546641413	1
TRAF3IP1	0.23355546641413	1
WDR53	0.23355546641413	1
ACADSB	0.23355546641413	1
TTPAL	0.23355546641413	1
CCNG1	0.23588051936037	1
TCERG1	0.23637048202119	1
H3F3B	0.236863568681601	1
CDC27	0.23712208143433	1
NUP107	0.23712208143433	1
CD69	0.238133700401807	1
SLC2A3	0.238288602654851	1
RAD1	0.23842122158595	1
FTL	0.23884976608365	1
SBDS	0.239504732745322	1
SFPQ	0.241209038957563	1
XCL2	0.241209038957563	1
SAMM50	0.241209038957563	1
TAOK3	0.243823801867954	1
IL2RA	0.24428187300719	1
MAP3K2	0.24428187300719	1
ZDHHC17	0.24428187300719	1
GMPPB	0.24428187300719	1
CALU	0.24428187300719	1
MORC2	0.24428187300719	1
NCSTN	0.24428187300719	1
LRRC58	0.24593919086997	1
TRIOBP	0.24593919086997	1
PPP1R12C	0.24593919086997	1
WASHC3	0.246511121518045	1
ASXL2	0.246975982176448	1
MRPL23	0.246975982176448	1
UBAP2L	0.246975982176448	1
APLP2	0.246975982176448	1
TOMM5	0.247685795249014	1
CTAGE5	0.248202242378529	1
PDE7A	0.249675131777413	1
NFKBIA	0.250035400237482	1
PPP1R10	0.25147737441139	1
LINC00513	0.25147737441139	1
WDR86	0.25147737441139	1
TMIGD2	0.25147737441139	1
ZNF800	0.25147737441139	1
ZNF681	0.25147737441139	1
LCORL	0.25147737441139	1
MKLN1	0.25147737441139	1
ABCF2	0.25147737441139	1
TCEAL3	0.25147737441139	1
APBB1	0.25147737441139	1
ESS2	0.25147737441139	1
EMILIN2	0.25147737441139	1
SYTL2	0.25147737441139	1
PRCP	0.25147737441139	1
LYL1	0.25147737441139	1
NKAPD1	0.25147737441139	1
GTF2E1	0.25147737441139	1
EPHX2	0.25147737441139	1
FUCA1	0.25147737441139	1
CREG1	0.25147737441139	1
COQ8A	0.25147737441139	1
SLC35A5	0.25147737441139	1
FCHSD1	0.25147737441139	1
NRBP2	0.25147737441139	1
PISD	0.25147737441139	1
METTL26	0.253539840868282	1
MYO9B	0.254617081941964	1
PPP6R2	0.254617081941964	1
RBM39	0.25552258646934	1
USP7	0.256639079527173	1
LTV1	0.256639079527173	1
CCDC84	0.256639079527173	1
SOS2	0.256639079527173	1
FAM217B	0.256639079527173	1
ATP6V1E1	0.257501162039159	1
ZBTB1	0.258050028334885	1
CCDC174	0.258050028334885	1
DNAJC24	0.258050028334885	1
UBE2G2	0.258708943642467	1
USP22	0.259090558521266	1
ASH1L	0.259889614227595	1
SYNJ2BP	0.260522514014395	1
USP53	0.260522514014395	1
SLC4A1AP	0.260522514014395	1
ITFG2	0.260522514014395	1
FUNDC1	0.260522514014395	1
TMED8	0.260522514014395	1
KIAA0141	0.260522514014395	1
SLC25A12	0.260522514014395	1
SWI5	0.260522514014395	1
FEM1C	0.260522514014395	1
CENPT	0.260522514014395	1
WAPL	0.261461462984011	1
TSPAN31	0.26181931863285	1
XPO6	0.26181931863285	1
ELK4	0.26181931863285	1
SSR3	0.263159179459035	1
PTPRA	0.263159179459035	1
FNDC3A	0.263550206711972	1
GIGYF2	0.263550206711972	1
NARF	0.263550206711972	1
POP4	0.263550206711972	1
DHX29	0.264077411191031	1
SRSF2	0.265480233810373	1
CLSTN1	0.265976944106514	1
LPAR6	0.265976944106514	1
MLLT11	0.265976944106514	1
LINC002481	0.265976944106514	1
APC	0.265976944106514	1
GGNBP2	0.267762457998882	1
SH3KBP1	0.267965497199964	1
NDUFAF8	0.268220638245972	1
ILF3-AS1	0.268995135669428	1
NAP1L1	0.269624721121654	1
GALNT7	0.269624721121654	1
ELMO1	0.269624721121654	1
REPIN1	0.269624721121654	1
PTRH1	0.269624721121654	1
DNAJC17	0.269624721121654	1
EFTUD2	0.269624721121654	1
PLIN3	0.270586197359104	1
ATF4	0.271030171832798	1
PRKACB	0.272235934578193	1
SMG1	0.272235934578193	1
ITSN2	0.272235934578193	1
USP3	0.272235934578193	1
SEC16A	0.272235934578193	1
NLRC3	0.272235934578193	1
PCNX2	0.272235934578193	1
ST3GAL2	0.272235934578193	1
RCN1	0.272235934578193	1
ILF3	0.273083830600768	1
CAST	0.273905141105821	1
NBN	0.275724920658066	1
CHD3	0.275724920658066	1
DEXI	0.275724920658066	1
DNAJA1	0.276129150148212	0.241075666304982
NAMPT	0.276948061927512	1
ENTPD4	0.276948061927512	1
CDC40	0.277303361779301	1
SP140	0.277472582944334	1
CEP57	0.277949585772589	1
HMBOX1	0.277949585772589	1
TERF2IP	0.2788928319918	1
GZMK	0.278935369918141	1
CD81	0.278972266074064	1
BRD9	0.279491750580986	1
POP5	0.280623720070909	1
TMA16	0.280623720070909	1
COL4A3BP	0.280623720070909	1
UNC119	0.280623720070909	1
MAPKAPK5-AS1	0.281489943477838	1
RILPL2	0.281851023454909	1
C1orf123	0.282174171634308	1
CDIPT	0.282174171634308	1
AKAP9	0.282599891907179	1
ACBD3	0.283186234138728	1
TROVE2	0.284181539484094	1
MSI2	0.284644238346595	1
SRSF4	0.285828879202176	1
PTPN12	0.288003250436502	1
POLR2E	0.288003250436502	1
CSRP1	0.288003250436502	1
PCSK1N	0.288003250436502	1
WDFY2	0.288003250436502	1
ABI2	0.288003250436502	1
RETREG3	0.288003250436502	1
LRCH1	0.288003250436502	1
NUFIP1	0.288003250436502	1
RNF139-AS1	0.288003250436502	1
DHX33	0.288003250436502	1
WDR81	0.288003250436502	1
OGFOD3	0.288003250436502	1
C20orf204	0.288003250436502	1
THAP3	0.288003250436502	1
SLC17A5	0.288003250436502	1
HYI	0.288003250436502	1
SLC35D1	0.288003250436502	1
CAMKMT	0.288003250436502	1
CNOT10	0.288003250436502	1
ICK	0.288003250436502	1
CERS4	0.288003250436502	1
MOSPD1	0.288003250436502	1
NUPR1	0.288003250436502	1
ZNF611	0.288003250436502	1
LRRIQ3	0.288003250436502	1
IL17RE	0.288003250436502	1
NSMF	0.288003250436502	1
METTL7A	0.288003250436502	1
RAD51B	0.288003250436502	1
PECAM1	0.288003250436502	1
MORN2	0.288003250436502	1
PTGR1	0.288003250436502	1
FAM118B	0.288003250436502	1
FRMD4A	0.288003250436502	1
ASAH2B	0.288003250436502	1
RAB27B	0.288003250436502	1
ZNF443	0.288003250436502	1
HDAC6	0.288003250436502	1
C1orf50	0.288003250436502	1
TET3	0.288003250436502	1
SEMA4C	0.288003250436502	1
IL1R1	0.288003250436502	1
SUMF1	0.288003250436502	1
NFXL1	0.288003250436502	1
FAM220A	0.288003250436502	1
GNE	0.288003250436502	1
C9orf40	0.288003250436502	1
MFSD14C	0.288003250436502	1
SFXN4	0.288003250436502	1
DNAJC14	0.288003250436502	1
VPS33B	0.288003250436502	1
MCTP2	0.288003250436502	1
PDP2	0.288003250436502	1
ZNF28	0.288003250436502	1
FAM189B	0.288003250436502	1
DUSP14	0.288003250436502	1
ZNF546	0.288003250436502	1
ZBTB34	0.288003250436502	1
ABHD17C	0.288003250436502	1
PHF7	0.288003250436502	1
ZNF543	0.288003250436502	1
AHNAK	0.288003250436514	1
MAP3K4	0.288003250436514	1
DBP	0.288003250436514	1
MEF2D	0.288003250436514	1
UBE2E3	0.288003250436514	1
RAB3IP	0.288003250436514	1
NANS	0.288003250436514	1
ZNF264	0.288003250436514	1
OSTM1	0.288003250436514	1
FOXK2	0.288003250436514	1
ARHGEF9	0.288003250436514	1
ACSS1	0.288003250436514	1
DDHD2	0.288003250436514	1
TAX1BP3	0.288003250436514	1
CHD2	0.290180903741875	1
HERPUD1	0.29071253769449	1
MT-ND5	0.290827450439648	1
HDAC1	0.291177498231651	1
DAP3	0.291370101534902	1
MRPL21	0.291587587785549	1
RAB21	0.291835112027531	1
TLE4	0.293297550106022	1
GALT	0.29385597668195	1
PHF20L1	0.294546096303278	1
BCAP29	0.294546096303278	1
USP15	0.294744828315569	1
TERF1	0.295952003551993	1
SCML4	0.295952003551993	1
MLLT6	0.296247244531411	1
YTHDF1	0.296565263939932	1
FAM35A	0.296565263939932	1
ZAP70	0.297281064024517	1
ANXA1	0.297705959821374	1
RIC3	0.298127467710213	1
SUPV3L1	0.298127467710213	1
PARN	0.298127467710213	1
PRDM2	0.298783089189747	1
UTP3	0.299143808041706	1
APOBEC3H	0.299143808041706	1
OTUD5	0.300386974892339	1
SDR39U1	0.300386974892339	1
CHD6	0.301942441394383	1
DDRGK1	0.301942441394383	1
TUBGCP2	0.301942441394383	1
LMF2	0.302551559005668	1
PDE3B	0.30394479430553	1
ZC3H6	0.30394479430553	1
BLOC1S5	0.30394479430553	1
NR1D2	0.30394479430553	1
GTPBP2	0.30394479430553	1
NCAPD3	0.30394479430553	1
SMAD7	0.305633144458304	1
CCDC47	0.305633144458304	1
EIF4G2	0.305767529912349	1
BUB3	0.306339309445914	1
NAPG	0.306618928603861	1
NFATC1	0.306618928603861	1
GOLPH3	0.3083232348161	1
ARMCX3	0.3083232348161	1
TMBIM1	0.3083232348161	1
CFDP1	0.309298028799735	1
KLRG1	0.310371063464962	1
CCDC112	0.310371063464962	1
PHF21A	0.310371063464962	1
NFE2L1	0.310371063464962	1
C8orf76	0.310371063464962	1
RAD51C	0.310371063464962	1
B4GALT4	0.310371063464962	1
SRSF11	0.312199960867152	1
GTF2B	0.312877919075537	1
PPP4R2	0.312877919075537	1
TMEM219	0.313448266993974	1
HK1	0.313843255371766	1
ING5	0.313843255371766	1
DOCK8	0.314822848036048	1
ADD1	0.315042503188858	1
SRRM2	0.315483986858617	1
MRPS35	0.316017626606107	1
BCL10	0.316017626606107	1
DAAM1	0.316017626606107	1
RIOX2	0.316017626606107	1
ZC3H12A	0.316017626606107	1
C2CD5	0.316017626606107	1
MTA1	0.316017626606107	1
ARID4B	0.316743145877559	1
YTHDC1	0.318591570269932	1
NCBP2-AS2	0.318591570269932	1
ALAS1	0.318591570269932	1
ZFC3H1	0.319164181922964	1
EBLN3P	0.320064459668802	1
TNPO3	0.320064459668802	1
ZFP90	0.320064459668802	1
SNX1	0.321018307664469	1
ABI3	0.321018307664469	1
USE1	0.321686376692794	1
SETX	0.322382042562209	1
ARHGEF6	0.32256047247288	1
NFKB2	0.322862007648162	1
COMMD3	0.325477955855176	1
PRPF38A	0.325477955855176	1
HIST3H2A	0.325477955855176	1
METTL17	0.325477955855176	1
HGSNAT	0.325477955855176	1
IKBIP	0.325477955855176	1
TNFSF4	0.325477955855176	1
DHFR	0.325477955855176	1
CPD	0.325477955855176	1
ATG2A	0.325477955855176	1
UBAP2	0.325477955855176	1
CENPK	0.325477955855176	1
WHAMM	0.325477955855176	1
GAK	0.325477955855176	1
SPIDR	0.325477955855176	1
TCAIM	0.325477955855176	1
FBXO38	0.325477955855176	1
LMBR1	0.325477955855176	1
SWSAP1	0.325477955855176	1
NAGA	0.325477955855176	1
NFRKB	0.325477955855176	1
COX15	0.325477955855176	1
LRRC41	0.325477955855176	1
RAB39B	0.325477955855176	1
GEMIN2	0.325477955855176	1
FLYWCH1	0.325477955855176	1
TGIF2	0.325477955855176	1
ZNF445	0.325477955855176	1
STARD4	0.325477955855176	1
AL133342.1	0.325477955855176	1
ZNRD1	0.327028407418571	1
CENPC	0.327712960238481	1
PTGER4	0.328054197684204	1
CIR1	0.32834613779566	1
SF3B3	0.328933514491388	1
SLC35E1	0.329479886412663	1
SPATA13	0.329823426131136	1
NEK7	0.330231485825807	1
AKR1B1	0.330231485825807	1
CCDC130	0.330231485825807	1
EPM2AIP1	0.331330682100614	1
BAZ1B	0.331330682100614	1
PARVG	0.331330682100614	1
SF3A1	0.332095834619676	1
SNHG15	0.332095834619676	1
AL135925.1	0.333091139965048	1
ZNF609	0.333091139965048	1
SMC2	0.333091139965048	1
CASD1	0.333091139965048	1
TADA2B	0.333091139965048	1
AP3M1	0.333091139965048	1
NCBP1	0.333091139965048	1
TAF15	0.333710189552271	1
IER2	0.334195172956279	1
INPP4A	0.336366271997908	1
APOPT1	0.336366271997908	1
AMMECR1	0.336366271997908	1
UVRAG	0.336366271997908	1
ICAM1	0.336366271997908	1
ZC3H13	0.337079242133933	1
SLAIN2	0.33818900760472	1
FBXW7	0.339350130436727	1
ANK3	0.339350130436727	1
JADE1	0.340744712508478	1
CHM	0.340744712508478	1
TTC1	0.341552718713245	1
TMPO	0.341552718713245	1
MYADM	0.341552718713245	1
NELFCD	0.341552718713245	1
MFAP1	0.341552718713245	1
EPB41	0.341841402064059	1
ST6GAL1	0.342726436777344	1
CCR6	0.344586778802872	1
NDUFV1	0.344586778802872	1
DCP1B	0.344586778802872	1
MLF2	0.344586778802872	1
MPDU1	0.344586778802872	1
ZFP14	0.344586778802872	1
GLB1	0.344586778802872	1
PIKFYVE	0.344586778802872	1
RYK	0.344586778802872	1
DNAJC9	0.344586778802872	1
PAXIP1-AS1	0.344586778802872	1
SAMD8	0.344586778802872	1
CARF	0.344586778802872	1
MINK1	0.344586778802872	1
LPAR5	0.344586778802872	1
NUP85	0.344586778802872	1
SMYD3	0.344586778802872	1
FNDC3B	0.344586778802872	1
PPIP5K2	0.344586778802872	1
LIAS	0.344586778802872	1
EIF5AL1	0.344586778802872	1
HPCAL4	0.344586778802872	1
TMEM79	0.344586778802872	1
PLEK	0.344586778802872	1
RNF25	0.344586778802872	1
ZNF398	0.344586778802872	1
PAXIP1	0.344586778802872	1
HVCN1	0.344586778802872	1
P2RX7	0.344586778802872	1
SLC38A6	0.344586778802872	1
RAP1GAP2	0.344586778802872	1
CASTOR1	0.344586778802872	1
CLK2	0.344586778802872	1
MECR	0.344586778802872	1
AC099343.3	0.344586778802872	1
POLH	0.344586778802872	1
MTRF1	0.344586778802872	1
EWSR1	0.345869744686348	1
RB1CC1	0.346578076621967	1
SAMD3	0.347097997958925	1
MRPL2	0.347985355264743	1
SMAD3	0.347985355264743	1
DDB2	0.349032683834069	1
RIOK1	0.349032683834069	1
EP400	0.349032683834069	1
UBP1	0.349032683834069	1
PILRB	0.349032683834069	1
MKKS	0.34984250425437	1
ANKRD11	0.349982919363816	1
PHACTR4	0.351013047962307	1
NBAS	0.351013047962307	1
EIF4EBP1	0.351013047962307	1
ODF2	0.351013047962307	1
Z82206.1	0.351013047962307	1
MLLT3	0.352133587856222	1
ANKRD39	0.352133587856222	1
KLF10	0.35285439478648	1
TXK	0.35285439478648	1
UBE2D1	0.35285439478648	1
FOPNL	0.35285439478648	1
ZZEF1	0.353727432659347	1
GORASP2	0.353727432659347	1
PDHA1	0.353727432659347	1
CFAP36	0.354236948836592	1
PTK2B	0.354570867375502	1
SOX4	0.356174753078089	1
EHBP1L1	0.356174753078089	1
CEP350	0.356174753078089	1
ARHGAP5	0.356174753078089	1
DOPEY1	0.356174753078089	1
CISD1	0.356174753078089	1
RLF	0.356174753078089	1
CMTM8	0.356174753078089	1
PTPN11	0.356174753078089	1
TEX30	0.356174753078089	1
FZR1	0.356174753078089	1
LEMD2	0.356174753078089	1
ATF6B	0.35908634849799	1
GTPBP1	0.35908634849799	1
PEF1	0.359626178267017	1
ARHGAP9	0.360411745964563	1
CXXC1	0.360411745964563	1
RSU1	0.361660292161822	1
TOMM40	0.361660292161822	1
PPDPF	0.362180838817616	1
CBLB	0.362257805129926	1
TNRC6A	0.362608186440921	1
C21orf59	0.362608186440921	1
TXNRD1	0.363952103669802	1
ZNF83	0.363952103669802	1
NUP153	0.363952103669802	1
CARNMT1	0.363952103669802	1
SMARCD1	0.363952103669802	1
ZNF518B	0.363952103669802	1
ZNF677	0.363952103669802	1
CDK19	0.363952103669802	1
RTL8C	0.363952103669802	1
SLC25A16	0.363952103669802	1
BTAF1	0.363952103669802	1
EID3	0.363952103669802	1
PPP1R3E	0.363952103669802	1
HIST4H4	0.363952103669802	1
ARL4A	0.365210450928732	1
CEP85L	0.365512617657419	1
TRIAP1	0.366005762437781	1
TMEM18	0.366005762437781	1
NEDD1	0.366954591831332	1
FAF1	0.366954591831332	1
RPRD2	0.367856558125718	1
CDK5RAP1	0.367856558125718	1
MRE11	0.369533135933107	1
SLC7A5	0.369533135933107	1
WDR7	0.369533135933107	1
GOLGA1	0.369533135933107	1
PBRM1	0.370690532738776	1
GMCL1	0.371771608129109	1
RPL23	0.372307826325532	0.343067484903138
LYAR	0.372453572235816	1
NEMF	0.373106818812927	1
AP1M1	0.373733124462398	1
PPA2	0.373733124462398	1
NAT10	0.373733124462398	1
OTUD6B	0.373733124462398	1
DCP2	0.374625605184264	1
U2SURP	0.375230991052272	1
STK26	0.375466091686849	1
